MARTELL,3054
WEAVER,3049
NAVARRETTE,3045
CHANG,3040
ARIZA,3039
MANJARREZ,3037
VILLAGRANA,3037
CUETO,3034
MONTEJANO,3031
LIRIANO,3016
MORRISON,3016
JOSEPH,3009
JARQUIN,3007
WILLIS,3007
ELLIOTT,3000
DEAN,2999
LEMOS,2997
PINZON,2995
DOMINGO,2994
MOLINAR,2990
JACOBS,2989
MALAGON,2977
CASTILLEJA,2976
UGARTE,2975
DUBON,2972
HUDSON,2969
VALENTINE,2969
BARRERAS,2966
LYNCH,2966
BURKE,2961
FRANCIS,2961
DELACERDA,2952
PINEIRO,2949
GUTIERRES,2948
VIEYRA,2944
TENA,2941
WHEELER,2939
ROBLERO,2937
CORTINAS,2934
COHEN,2931
MORILLO,2931
MCCOY,2924
ONOFRE,2919
SINGH,2919
REID,2918
AGUSTIN,2915
HARVEY,2915
ESCARENO,2911
ZAVALETA,2909
VALLEJOS,2907
BENITES,2904
ROCA,2882
VIVAR,2881
MANCHA,2879
HARPER,2875
CARR,2870
RAEL,2870
TABARES,2864
VIZCAINO,2860
CEVALLOS,2859
ESCUDERO,2857
MOROCHO,2856
SEDANO,2855
PALENCIA,2850
MELARA,2848
RECIO,2845
CANCINO,2841
DOUGLAS,2841
BERNARD,2838
CARPENTER,2832
AGUILLON,2828
GRANDE,2828
ANCHONDO,2826
